mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
434,4,56,13972,70.839157104492,40.802536010742,-1.0,1000.0,1
434,4,56,15613,70.777359008789,40.876693725586,-1.0,1000.0,1
434,4,96,16591,69.534530639648,40.990676879883,-1.0,1000.0,1
434,4,1002,13907,71.403579711914,40.965957641602,-1.0,1000.0,1
434,4,1002,14007,71.403579711914,40.965957641602,-1.0,1000.0,1
434,4,1300,20963,70.446395874023,41.145858764648,-1.0,1000.0,1
434,4,1300,20968,70.446395874023,41.145858764648,-1.0,1000.0,1
434,4,1500,10001,69.196947,41.319683,-1.0,3123.0,4
434,4,1500,10003,69.170608520508,41.310653686523,-1.0,1000.0,1
434,4,1500,10005,69.195152,41.308535,-1.0,1000.0,2
434,4,1500,10007,69.169235229492,41.313400268555,-1.0,1000.0,2
434,4,1500,10183,69.214553833008,41.29280090332,-1.0,1000.0,1
434,4,1500,10185,69.22966003418,41.283187866211,-1.0,1000.0,1
434,4,1500,10187,69.218673706055,41.285934448242,-1.0,1000.0,1
434,4,1500,10201,69.195327758789,41.283187866211,-1.0,1000.0,1
434,4,1500,10202,69.194298,41.277351,-1.0,1000.0,4
434,4,1500,10203,69.187088,41.286131,-1.0,1000.0,7
434,4,1500,10205,69.200363,41.28685,-1.0,1000.0,3
434,4,1500,10206,69.189148,41.279755,-1.0,1000.0,2
434,4,1500,10207,69.187164,41.286926,-1.0,1000.0,18
434,4,1500,10431,69.193954467773,41.301040649414,-1.0,1000.0,2
434,4,1500,10432,69.190231,41.294545,-1.0,1485.0,4
434,4,1500,10435,69.193644,41.304859,-1.0,1000.0,8
434,4,1500,10436,69.198707,41.294545,-1.0,1000.0,3
434,4,1500,10437,69.192493,41.298157,-1.0,1000.0,2
434,4,1500,10461,69.177474975586,41.27082824707,-1.0,1000.0,1
434,4,1500,10462,69.14908845,41.2394875,-1.0,750.0,2
434,4,1500,10463,69.169235229492,41.28044128418,-1.0,1000.0,2
434,4,1500,10465,69.187088012695,41.274948120117,-1.0,1000.0,1
434,4,1500,10466,69.167861938477,41.265335083008,-1.0,1000.0,1
434,4,1500,10467,69.1740955111111,41.2830400222222,-1.0,1278.55555555556,9
434,4,1500,10611,69.180319,41.278951,-1.0,1000.0,4
434,4,1500,10612,69.182823,41.282131,-1.0,1000.0,1
434,4,1500,10613,69.177474975586,41.283187866211,-1.0,1000.0,1
434,4,1500,10615,69.180996,41.280095,-1.0,1000.0,4
434,4,1500,10617,69.178848266602,41.283187866211,-1.0,1000.0,1
434,4,1500,10645,69.159622192383,41.317520141602,-1.0,1000.0,3
434,4,1500,10647,69.14176940918,41.32438659668,-1.0,1000.0,1
434,4,1500,10653,69.181594848633,41.28044128418,-1.0,1000.0,1
434,4,1500,10761,69.214553833008,41.291427612305,-1.0,1000.0,1
434,4,1500,10762,69.214553833008,41.29280090332,-1.0,1000.0,1
434,4,1500,10765,69.214553833008,41.29280090332,-1.0,1000.0,1
434,4,1500,10813,69.206314086914,41.284561157227,-1.0,1000.0,1
434,4,1500,10815,69.217300415039,41.287307739258,-1.0,1000.0,1
434,4,1500,30001,69.152755737305,41.301040649414,-1.0,1000.0,5
434,4,1500,30002,69.147873,41.289597,-1.0,1000.0,9
434,4,1500,30003,69.14176940918,41.305160522461,-1.0,1000.0,1
434,4,1500,30005,69.15783,41.301277,-1.0,1419.0,9
434,4,1500,30006,69.144974,41.286392,-1.0,1000.0,3
434,4,1500,30007,69.137649536133,41.306533813477,-1.0,1000.0,1
434,4,1500,30041,69.148635864258,41.283187866211,-1.0,1000.0,1
434,4,1500,30042,69.149551,41.284103,-1.0,1000.0,3
434,4,1500,30111,69.180318,41.29547,-1.0,1000.0,3
434,4,1500,30112,69.178848266602,41.290054321289,-1.0,1000.0,1
434,4,1500,30113,69.159316,41.287592,-1.0,1000.0,2
434,4,1500,30115,69.177315,41.295841,-1.0,1000.0,1
434,4,1500,30116,69.177474975586,41.288681030273,-1.0,1000.0,1
434,4,1500,30443,69.177315,41.295841,-1.0,1000.0,1
434,4,1500,30511,69.180221557617,41.306533813477,-1.0,1000.0,1
434,4,1500,30512,69.162037,41.285594,-1.0,1615.0,3
434,4,1500,30513,69.156875610352,41.307907104492,-1.0,1000.0,1
434,4,1500,30516,69.168041,41.289345,-1.0,1000.0,2
434,4,1500,30517,69.154953,41.306808,-1.0,1000.0,5
434,4,1500,30545,69.173355102539,41.284561157227,-1.0,1000.0,4
434,4,1500,30546,69.161112,41.279659,-1.0,1055.0,9
434,4,1500,30547,69.148814,41.285975,-1.0,1000.0,3
434,4,1500,30651,69.20768737793,41.284561157227,-1.0,1000.0,1
434,4,1500,30666,69.187342,41.296044,-1.0,1746.0,2
434,4,1500,30667,69.1801712438965,41.2898362126465,-1.0,625.0,4
434,4,1500,30761,69.193954467773,41.287307739258,-1.0,1000.0,1
434,4,1500,30762,69.189834594727,41.283187866211,-1.0,1000.0,4
434,4,1500,30763,69.188461303711,41.285934448242,-1.0,1000.0,2
434,4,1500,40181,69.202194213867,41.295547485352,-1.0,1000.0,1
434,4,1500,40183,69.194117,41.295686,-1.0,1000.0,4
434,4,1500,40185,69.204941,41.292801,-1.0,1000.0,2
434,4,1500,40186,69.204940795898,41.290054321289,-1.0,1000.0,1
434,4,1500,40187,69.19302,41.299975,-1.0,1356.0,4
434,4,1500,40691,69.178848266602,41.284561157227,-1.0,1000.0,1
434,4,1500,40692,69.184341430664,41.255722045898,-1.0,1000.0,1
434,4,1500,40695,69.202194213867,41.265335083008,-1.0,1000.0,1
434,4,1500,40696,69.184799,41.261215,-1.0,1000.0,3
434,4,1500,40697,69.180221557617,41.27082824707,-1.0,1000.0,1
434,4,1500,50632,69.209060668945,41.24885559082,-1.0,1000.0,1
434,4,1500,50633,69.181594848633,41.28044128418,-1.0,1000.0,1
434,4,1500,51113,69.1976733,41.2802436,-1.0,500.0,1
434,4,1500,51851,69.150333,41.283593,-1.0,1000.0,10
434,4,1500,51852,69.139023,41.277008,-1.0,1000.0,2
434,4,1500,51853,69.13971,41.283875,-1.0,1000.0,2
434,4,1501,1192,69.4845659,40.8200014,-1.0,1417.0,28
434,4,1501,1193,69.4933287,40.8441574,-1.0,2064.0,20
434,4,1501,1213,69.4737202,40.8128399,-1.0,1990.0,83
434,4,1501,11041,69.626541137695,40.915145874023,-1.0,1000.0,1
434,4,1501,11042,69.63341102,40.90630154,-1.0,1351.0,25
434,4,1501,11043,69.6049147058824,40.9061245980392,-1.0,8741.19607843137,102
434,4,1501,11046,69.641998,40.903635,-1.0,1000.0,2
