mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
646,1,2,6914562,49.387012,-18.153885,-1.0,1000.0,1
646,1,11,11001,47.082595825195,-19.815902709961,-1.0,1000.0,1
646,1,11,11002,47.0301804,-19.8629514,-1.0,500.0,17
646,1,11,11003,47.0305582,-19.8620194,-1.0,500.0,2
646,1,11,11011,47.0300992,-19.8631518,-1.0,500.0,9
646,1,11,11021,47.0301976,-19.862909,-1.0,500.0,19
646,1,11,11022,47.0301804,-19.8629514,-1.0,500.0,17
646,1,11,11025,47.0305582,-19.8620194,-1.0,500.0,1
646,1,11,11071,47.0565770125975,-19.8389610549805,-1.0,750.0,2
646,1,11,11161,47.0301742,-19.8629667,-1.0,500.0,10
646,1,11,11241,47.0376486035993,-19.8562788442801,-1.0,571.428571428571,7
646,1,11,11961,47.085342407227,-19.815902709961,-1.0,1000.0,1
646,1,11,11972,47.0339031875139,-19.8596430578544,-1.0,535.714285714286,14
646,1,11,11974,47.082595825195,-19.815902709961,-1.0,1000.0,1
646,1,11,12112,47.0301804,-19.8629514,-1.0,500.0,17
646,1,21,21001,47.472610473633,-19.288558959961,-1.0,1000.0,1
646,1,21,21002,47.424545288086,-19.390182495117,-1.0,1000.0,1
646,1,36,60372,44.596939086914,-22.91130065918,-1.0,1000.0,1
646,1,100,60011,47.52067565918,-18.86833190918,-1.0,1000.0,1
646,1,100,60121,47.524795532227,-18.901290893555,-1.0,1000.0,1
646,1,100,60502,47.522049,-18.887558,-1.0,1000.0,2
646,1,100,60503,47.52067565918,-18.876571655273,-1.0,1000.0,1
646,1,100,61571,47.513809204102,-18.894424438477,-1.0,1000.0,1
646,1,100,125538,47.506942749023,-18.905410766602,-1.0,1000.0,1
646,1,100,125539,47.495956420898,-18.901290893555,-1.0,1000.0,1
646,1,100,125541,47.509689331055,-18.905410766602,-1.0,1000.0,1
646,1,100,125542,47.492523,-18.894424,-1.0,1000.0,2
646,1,100,125547,47.539901733398,-18.887557983398,-1.0,1000.0,1
646,1,100,125548,47.52067565918,-18.875198364258,-1.0,1000.0,1
646,1,100,125549,47.515182495117,-18.873825073242,-1.0,1000.0,1
646,1,100,125552,47.515182495117,-18.86833190918,-1.0,1000.0,1
646,1,100,125557,47.537155151367,-18.917770385742,-1.0,1000.0,2
646,1,100,125558,47.542648,-18.921204,-1.0,1000.0,2
646,1,100,125559,47.535782,-18.925552,-1.0,1000.0,6
646,1,100,125561,47.541275,-18.923264,-1.0,1000.0,2
646,1,100,125568,47.548027,-18.886185,-1.0,1000.0,12
646,1,100,125577,47.526168823242,-18.910903930664,-1.0,1000.0,3
646,1,100,125579,47.521362,-18.913307,-1.0,1000.0,4
646,1,100,125580,47.526168823242,-18.910903930664,-1.0,1000.0,1
646,1,100,125582,47.524795532227,-18.910903930664,-1.0,1000.0,1
646,1,100,125597,47.541275024414,-18.877944946289,-1.0,1000.0,1
646,1,100,125598,47.539901733398,-18.887557983398,-1.0,1000.0,1
646,1,100,125599,47.535781860352,-18.883438110352,-1.0,1000.0,3
646,1,100,125600,47.523376,-18.906174,-1.0,1000.0,1
646,1,100,125608,47.464370727539,-18.827133178711,-1.0,1000.0,1
646,1,100,125611,47.464370727539,-18.827133178711,-1.0,1000.0,1
646,1,100,125617,47.557754516602,-18.989181518555,-1.0,1000.0,1
646,1,100,125618,47.550888,-18.972702,-1.0,1000.0,2
646,1,100,125619,47.548141479492,-18.965835571289,-1.0,1000.0,1
646,1,100,125628,47.486343383789,-18.871078491211,-1.0,1000.0,3
646,1,100,125629,47.486343383789,-18.871078491211,-1.0,1000.0,1
646,1,100,125631,47.486343383789,-18.871078491211,-1.0,1000.0,2
646,1,100,125637,47.553242,-18.892855,-1.0,1000.0,14
646,1,100,125638,47.543433,-18.900702,-1.0,1261.0,35
646,1,100,125647,47.517929077148,-18.915023803711,-1.0,1000.0,1
646,1,100,125648,47.515182495117,-18.916397094727,-1.0,1000.0,1
646,1,100,125657,47.522048950195,-18.904037475586,-1.0,1000.0,2
646,1,100,125658,47.520973,-18.90512,-1.0,1000.0,8
646,1,100,125659,47.519302368164,-18.90266418457,-1.0,1000.0,1
646,1,100,125667,47.548141479492,-18.864212036133,-1.0,1000.0,1
646,1,100,125669,47.535781860352,-18.883438110352,-1.0,1000.0,4
646,1,100,125670,47.548141479492,-18.864212036133,-1.0,1000.0,1
646,1,100,125677,47.530838,-18.91008,-1.0,1412.0,5
646,1,100,125679,47.528915,-18.912827,-1.0,1000.0,5
646,1,100,125680,47.526169,-18.910217,-1.0,1000.0,2
646,1,100,125682,47.526855,-18.910904,-1.0,1000.0,2
646,1,100,125697,47.53303527832,-18.895797729492,-1.0,1000.0,1
646,1,100,125698,47.533035,-18.897171,-1.0,1000.0,2
646,1,100,125699,47.530288696289,-18.898544311523,-1.0,1000.0,1
646,1,100,125701,47.531661987305,-18.899917602539,-1.0,1000.0,1
646,1,100,125707,47.539901733398,-18.862838745117,-1.0,1000.0,1
646,1,100,125709,47.532578,-18.865585,-1.0,1000.0,3
646,1,100,125727,47.52067565918,-18.904037475586,-1.0,1000.0,4
646,1,100,125728,47.519302368164,-18.908157348633,-1.0,1000.0,1
646,1,100,125729,47.513809204102,-18.909530639648,-1.0,1000.0,4
646,1,100,125737,47.54276,-18.917696,-1.0,1000.0,37
646,1,100,125738,47.542608,-18.917972,-1.0,1000.0,34
646,1,100,125740,47.541367,-18.917496,-1.0,1000.0,30
646,1,100,125741,47.541335,-18.917711,-1.0,1000.0,23
646,1,100,125748,47.542534,-18.906555,-1.0,1979.0,12
646,1,100,125751,47.528915,-18.898544,-1.0,1000.0,2
646,1,100,125752,47.524109,-18.888245,-1.0,1000.0,2
646,1,100,125757,47.533035,-18.905869,-1.0,1000.0,3
646,1,100,125758,47.534409,-18.907471,-1.0,1000.0,2
646,1,100,125760,47.53303527832,-18.905410766602,-1.0,1000.0,1
646,1,100,125761,47.535781860352,-18.908157348633,-1.0,1000.0,3
646,1,100,125768,47.560501098633,-18.89030456543,-1.0,1000.0,1
646,1,100,125777,47.549515,-18.971329,-1.0,1000.0,2
646,1,100,125778,47.557754516602,-18.989181518555,-1.0,1000.0,1
646,1,100,125779,47.531661987305,-18.979568481445,-1.0,1000.0,1
646,1,100,125780,47.557754516602,-18.989181518555,-1.0,1000.0,1
646,1,100,125781,47.557754516602,-18.989181518555,-1.0,1000.0,1
646,1,100,125787,47.556381225586,-18.921890258789,-1.0,1000.0,1
646,1,100,125790,47.557754516602,-18.920516967773,-1.0,1000.0,1
646,1,100,125798,47.512435913086,-18.895797729492,-1.0,1000.0,1
646,1,100,125801,47.51106262207,-18.887557983398,-1.0,1000.0,1
646,1,100,125802,47.483596801758,-18.876571655273,-1.0,1000.0,1
646,1,100,125817,47.486343383789,-18.916397094727,-1.0,1000.0,3
646,1,100,125827,47.509689,-18.883438,-1.0,1000.0,2
646,1,100,125828,47.505569458008,-18.894424438477,-1.0,1000.0,1
646,1,100,125829,47.522048950195,-18.89030456543,-1.0,1000.0,1
646,1,100,125837,47.523422241211,-18.935623168945,-1.0,1000.0,3
646,1,100,125847,47.52067565918,-18.92463684082,-1.0,1000.0,1
646,1,100,125862,47.557754516602,-18.920516967773,-1.0,1000.0,1
646,1,100,125867,47.519302368164,-18.930130004883,-1.0,1000.0,1
646,1,100,125868,47.522048950195,-18.93424987793,-1.0,1000.0,1
646,1,100,125870,47.524795532227,-18.905410766602,-1.0,1000.0,1
646,1,100,125877,47.541618,-18.946609,-1.0,1000.0,4
646,1,100,125887,47.475357055664,-18.799667358398,-1.0,1000.0,1
646,1,100,125907,47.497329711914,-18.895797729492,-1.0,1000.0,1
646,1,100,125919,47.512435913086,-18.869705200195,-1.0,1000.0,1
646,1,100,125929,47.475357055664,-18.799667358398,-1.0,1000.0,4
646,1,100,125932,47.466293,-18.796921,-1.0,1000.0,5
646,1,100,125957,47.464370727539,-18.823013305664,-1.0,1000.0,1
646,1,100,125958,47.468491,-18.827133,-1.0,1000.0,2
646,1,100,125959,47.450637817383,-18.823013305664,-1.0,1000.0,5
646,1,100,125980,47.478103637695,-18.851852416992,-1.0,1000.0,1
646,1,100,125982,47.478103637695,-18.851852416992,-1.0,1000.0,1
646,1,100,125987,47.523422241211,-18.935623168945,-1.0,1000.0,2
646,1,100,125989,47.523193,-18.93631,-1.0,1000.0,6
646,1,100,125995,47.521683,-18.936684,-1.0,1000.0,1
646,1,100,125998,47.5246238,-18.9871534,-1.0,2920.0,5
646,1,100,126001,47.521089,-18.982112,-1.0,500.0,1
646,1,100,126007,47.462997436523,-18.835372924805,-1.0,1000.0,1
646,1,100,126008,47.468490600586,-18.842239379883,-1.0,1000.0,1
646,1,100,126017,47.541275024414,-18.94660949707,-1.0,1000.0,1
646,1,100,126018,47.5294416666667,-18.9632056666667,-1.0,1804.66666666667,12
646,1,100,126019,47.527542114258,-18.95622253418,-1.0,1000.0,1
646,1,100,126028,47.541428,-18.946609,-1.0,1000.0,9
646,1,100,126037,47.522048950195,-18.883438110352,-1.0,1000.0,3
646,1,100,126038,47.523422,-18.886871,-1.0,1000.0,2
646,1,100,126040,47.523836,-18.895239,-1.0,1217.0,2
646,1,100,126041,47.523422241211,-18.884811401367,-1.0,1000.0,1
646,1,100,126108,49.415817260742,-18.150100708008,-1.0,1000.0,1
646,1,100,126199,47.538071,-18.949356,-1.0,1000.0,3
646,1,100,126202,47.559127807617,-18.950729370117,-1.0,1000.0,1
646,1,100,126247,47.500076293945,-18.873825073242,-1.0,1000.0,1
646,1,100,126248,47.501449584961,-18.875198364258,-1.0,1000.0,1
646,1,100,126267,47.471237,-18.798294,-1.0,1000.0,2
646,1,100,126269,47.472610473633,-18.807907104492,-1.0,1000.0,1
646,1,100,126270,47.464370727539,-18.796920776367,-1.0,1000.0,1
646,1,100,126298,47.584971,-18.91802,-1.0,1000.0,11
646,1,100,126301,47.553978,-18.935967,-1.0,2758.0,4
646,1,100,126337,47.540058,-18.913089,-1.0,1000.0,44
646,1,100,126340,47.540588,-18.915281,-1.0,1000.0,16
646,1,100,126349,47.521391,-18.98212,-1.0,500.0,1
646,1,100,126352,47.521391,-18.98212,-1.0,500.0,1
646,1,100,126357,47.59449,-18.898888,-1.0,1000.0,4
646,1,100,126358,47.589340209961,-18.899917602539,-1.0,1000.0,1
646,1,100,126359,47.563247680664,-18.894424438477,-1.0,1000.0,1
646,1,100,126360,47.587966918945,-18.899917602539,-1.0,1000.0,1
646,1,100,126362,47.563247680664,-18.894424438477,-1.0,1000.0,1
646,1,100,126447,47.530288696289,-18.899917602539,-1.0,1000.0,1
646,1,100,126450,47.528915405273,-18.901290893555,-1.0,1000.0,1
646,1,100,126530,47.483596801758,-18.882064819336,-1.0,1000.0,1
646,1,100,126531,47.494583129883,-18.898544311523,-1.0,1000.0,1
646,1,100,126567,47.531662,-18.904037,-1.0,1000.0,3
646,1,100,126568,47.527542114258,-18.909530639648,-1.0,1000.0,1
646,1,100,126569,47.5257808785645,-18.9035306916505,-1.0,625.0,4
646,1,100,126570,47.527542114258,-18.901290893555,-1.0,1000.0,1
646,1,100,126608,47.541495,-18.917606,-1.0,1000.0,25
646,1,100,126609,47.541403,-18.915375,-1.0,1299.0,43
646,1,100,126610,47.544021606445,-18.904037475586,-1.0,1000.0,1
646,1,100,126611,47.541412,-18.917564,-1.0,1000.0,20
646,1,100,126612,47.540188,-18.91531,-1.0,1000.0,24
646,1,100,126667,47.553634643555,-18.849105834961,-1.0,1000.0,1
646,1,100,126668,47.528915405273,-18.866958618164,-1.0,1000.0,2
646,1,100,126679,47.556381225586,-18.844985961914,-1.0,1000.0,1
646,1,100,126681,47.550888061523,-18.84635925293,-1.0,1000.0,1
646,1,100,126708,47.552654,-18.893836,-1.0,1000.0,7
646,1,100,126709,47.559471,-18.891335,-1.0,1000.0,4
646,1,100,126769,47.487716674805,-18.938369750977,-1.0,1000.0,1
646,1,100,126772,47.487716674805,-18.938369750977,-1.0,1000.0,1
646,1,100,126777,47.52067565918,-18.917770385742,-1.0,1000.0,1
646,1,100,126778,47.523422241211,-18.919143676758,-1.0,1000.0,1
646,1,100,126779,47.518616,-18.918457,-1.0,1000.0,2
646,1,100,126783,47.5189047,-18.8975153,-1.0,500.0,8
646,1,100,126784,47.518902,-18.897509,-1.0,500.0,6
646,1,100,126817,47.532348,-18.875198,-1.0,1000.0,2
646,1,100,126827,47.55500793457,-18.818893432617,-1.0,1000.0,7
646,1,100,126829,47.550888061523,-18.843612670898,-1.0,1000.0,1
646,1,100,126877,47.526168823242,-18.917770385742,-1.0,1000.0,1
646,1,100,126878,47.537979,-18.927109,-1.0,1000.0,5
646,1,100,126879,47.511749,-18.927383,-1.0,1000.0,12
646,1,100,126957,47.519302368164,-18.90266418457,-1.0,1000.0,1
646,1,100,126958,47.525345,-18.911179,-1.0,1000.0,5
646,1,100,126960,47.524795532227,-18.909530639648,-1.0,1000.0,1
646,1,100,126961,47.525482,-18.909187,-1.0,1000.0,4
646,1,100,126962,47.533477,-18.922752,-1.0,2136.0,2
646,1,100,126964,47.5189029,-18.8975109,-1.0,500.0,130
646,1,100,126987,47.500076,-18.900604,-1.0,1000.0,2
646,1,100,126988,47.511062,-18.915024,-1.0,1261.0,3
646,1,100,126992,47.497329711914,-18.90266418457,-1.0,1000.0,1
646,1,100,127029,47.4811,-18.813055,-1.0,1023.0,2
646,1,100,127047,47.527542114258,-18.899917602539,-1.0,1000.0,1
646,1,100,127048,47.526168823242,-18.905410766602,-1.0,1000.0,1
646,1,100,127049,47.523422241211,-18.904037475586,-1.0,1000.0,1
646,1,100,127051,47.526168823242,-18.905410766602,-1.0,1000.0,1
646,1,100,127052,47.523422241211,-18.904037475586,-1.0,1000.0,1
646,1,100,127077,47.53303527832,-18.901290893555,-1.0,1000.0,1
646,1,100,127078,47.531661987305,-18.905410766602,-1.0,1000.0,1
646,1,100,127089,47.524795532227,-18.94660949707,-1.0,1000.0,2
646,1,100,127109,47.509689331055,-18.901290893555,-1.0,1000.0,1
646,1,100,127112,47.510296,-18.898109,-1.0,1000.0,1
