mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
615,1,1,514,1.2847137451172,6.1420440673828,-1.0,1000.0,1
615,1,1,57628,1.1913299560547,6.1736297607422,-1.0,1000.0,1
615,1,1,57640,1.2421417236328,6.1832427978516,-1.0,1000.0,1
615,1,1,57641,1.2448883056641,6.1695098876953,-1.0,1000.0,1
615,1,1,57643,1.2407684326172,6.1777496337891,-1.0,1000.0,1
615,1,1,58134,1.2091827392578,6.1901092529297,-1.0,1000.0,1
615,1,1,58858,1.2366485595703,6.2093353271484,-1.0,1000.0,1
615,1,2,14325,1.2091827392578,6.1351776123047,-1.0,1000.0,1
615,1,2,33391,1.2366485595703,6.2162017822266,-1.0,1000.0,1
615,1,2,33394,1.2366485595703,6.2189483642578,-1.0,1000.0,1
615,1,2,33406,1.2366485595703,6.2120819091797,-1.0,1000.0,1
615,1,2,33630,1.1981964111328,6.2230682373047,-1.0,1000.0,1
615,1,2,33712,1.1981964111328,6.2230682373047,-1.0,1000.0,1
615,1,2,33713,1.1981964111328,6.2230682373047,-1.0,1000.0,1
615,1,2,33724,1.1981964111328,6.2230682373047,-1.0,1000.0,1
615,1,2,65535,1.2050628662109,6.1324310302734,-1.0,1000.0,1
615,1,2,196624873,1.2380218505859,6.1283111572266,-1.0,1000.0,1
615,1,3,12656,1.1885833740234,6.2917327880859,-1.0,1000.0,1
615,1,3,12659,1.1885833740234,6.2917327880859,-1.0,1000.0,1
615,1,3,16787,1.2627410888672,6.1379241943359,-1.0,1000.0,1
615,1,3,16894,1.2627410888672,6.1379241943359,-1.0,1000.0,1
615,1,3,16895,1.2627410888672,6.1379241943359,-1.0,1000.0,1
615,1,3,16896,1.2613677978516,6.1379241943359,-1.0,1000.0,1
615,1,3,16898,1.2627410888672,6.1379241943359,-1.0,1000.0,1
615,1,3,16899,1.2627410888672,6.1379241943359,-1.0,1000.0,1
615,1,3,16901,1.2503814697266,6.1681365966797,-1.0,1000.0,1
615,1,3,16902,1.2627410888672,6.1379241943359,-1.0,1000.0,1
615,1,3,16903,1.2613677978516,6.1379241943359,-1.0,1000.0,1
615,1,3,16908,1.2627410888672,6.1379241943359,-1.0,1000.0,1
615,1,3,17774,1.2421417236328,6.1530303955078,-1.0,1000.0,1
615,1,3,17776,1.2380218505859,6.1283111572266,-1.0,1000.0,1
615,1,3,17784,1.2421417236328,6.1530303955078,-1.0,1000.0,1
615,1,7,40331,1.628723,6.240921,-1.0,1000.0,2
615,1,8,20013,1.2174224853516,9.6192169189453,-1.0,1000.0,1
615,1,11,1,1.2380218505859,6.1379241943359,-1.0,1000.0,5
615,1,11,2,1.2421417236328,6.1296844482422,-1.0,1000.0,1
615,1,11,3,1.2339019775391,6.1365509033203,-1.0,1000.0,1
615,1,11,4,1.238022,6.143112,-1.0,1000.0,9
615,1,11,5,1.242416,6.131058,-1.0,1000.0,5
615,1,11,6,1.2352752685547,6.1338043212891,-1.0,1000.0,2
615,1,11,7,1.2119293212891,6.1338043212891,-1.0,1000.0,4
615,1,11,8,1.215853,6.132137,-1.0,1000.0,14
615,1,11,9,1.2119293212891,6.1310577392578,-1.0,1000.0,8
